Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
6.36243E-4,96.769067968,0.833783075,0.004509583,0.946142649,0
6.48864E-4,97.026604227,0.836487577,0.004133784,0.949053857,0
6.60522E-4,97.288502896,0.838908701,0.003757986,0.954876274,0
6.69826E-4,97.555193103,0.840789993,0.003382187,0.96069869,0
6.73304E-4,97.756780352,0.841482036,0.003100338,0.965065502,0
6.74176E-4,98.026336453,0.841654586,0.00272454,0.970887918,0
6.81652E-4,98.297101011,0.843118757,0.002348741,0.975254731,0
6.85994E-4,98.502354313,0.843956771,0.002066892,0.978165939,0
6.89151E-4,98.777801323,0.844560582,0.001691094,0.981077147,0
6.99182E-4,99.056378414,0.846448122,0.001315295,0.985443959,0
7.09846E-4,99.268217418,0.848405233,0.001033446,0.989810771,0
7.16652E-4,99.554314503,0.849628472,0.000657648,0.995633188,0
7.2285E-4,99.77094757,0.850725434,0.000375799,1,0
7.98271E-4,100,0.862895248,0.00009395,1,0
